Código del organismo;Nombre del organismo;Año Informado;Trimestre Informado;Tipo de Campaña;Item;Unidad Monetaria;Monto;Estado
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 8000 M2 PVC: 120 FACTURAS POR CESION DE DERECHO;Pesos;717.570;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;PUBLICIDAD CAMPAÑA MUNICIPALES 2016;Pesos;100.000.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 8000 M2 PVC: 120 FACTURAS POR CESION DE DERECHO;Pesos;717.570;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;PUBLICIDAD CAMPAÑA MUNICIPALES 2016 FACTURAS POR CESION DE DERECHO;Pesos;690.200;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 0 M2 PVC: 200 FACTURAS POR CESION DE DERECHO;Pesos;636.650;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;SERVICIO DE TRANSPORTE CAMPAÑA MUNICIPAL 2016 FACTURA POR CESION DE DERECHO;Pesos;625.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 8000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO;Pesos;605.710;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 8000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO;Pesos;605.710;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 8000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO;Pesos;605.710;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;FRASES EN RADIO CAMPAÑA MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO;Pesos;590.240;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 DIPTICOS:18000 MT2 PVC:0 FACTURAS POR CESION DE DERECHO;Pesos;556.920;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;PRESENTACION CRONIKA CAMPAÑA MUNICIPAL 2016 (6 DE 10);Pesos;555.556;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;TRABAJO TERRITORIAL CAMPAÑA MUNICIPAL 2016;Pesos;550.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;FRASES EN RADIO CAMPAÑA MUNICIPAL 2016;Pesos;535.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 6000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO;Pesos;529.550;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;PUBLICIDAD CAMPAÑA MUNICIPALES 2016 FACTURAS POR CESION DE DERECHO;Pesos;517.650;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 3000 CALENDARIO CARTA: 4000 M2 PVC: 120 FACTURAS POR CESION DE DERECHO;Pesos;511.105;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;APORTE PPD MUNICIPALES 2016;Pesos;500.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;APORTE PPD MUNICIPALES 2016;Pesos;500.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;PUBLICIDAD CAMPAÑA MUNICIPALES 2016 FACTURAS POR CESION DE DERECHO;Pesos;499.800;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 8000 M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;493.850;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 6000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO;Pesos;490.875;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 2000 M2 PVC: 120 FACTURAS POR CESION DE DERECHO;Pesos;489.090;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;SUELDO CAMPAÑA MUNICIPAL 2016;Pesos;487.281;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 DIPTICOS:8000 MT2 PVC:80 FACTURAS POR CESION DE DERECHO;Pesos;471.240;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 DIPTICOS:8000 MT2 PVC:80 FACTURAS POR CESION DE DERECHO;Pesos;471.240;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 DIPTICOS:8000 MT2 PVC:80 FACTURAS POR CESION DE DERECHO;Pesos;471.240;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 DIPTICOS:8000 MT2 PVC:80 FACTURAS POR CESION DE DERECHO;Pesos;471.240;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;SUELDO CAMPAÑA MUNICIPAL 2016;Pesos;466.667;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;SUELDO CAMPAÑA MUNICIPAL 2016;Pesos;466.667;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 DIPTICOS:15000 MT2 PVC:0 FACTURAS POR CESION DE DERECHO;Pesos;464.100;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 30000 CALENDARIO CARTA: 0 M2 PVC: 80 FACTURAS POR CESION DE DERECHO;Pesos;455.770;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 8000 M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;455.175;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 8000 M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;455.175;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 8000 M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;455.175;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;TRABAJO TERRITORIAL CAMPAÑA MUNICIPAL 2016;Pesos;450.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;FRASES EN RADIO CAMPAÑA MUNICIPAL 2016;Pesos;450.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 DIPTICOS:0 MT2 PVC:150 FACTURAS POR CESION DE DERECHO;Pesos;419.475;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;FRASES EN RADIO CAMPAÑA MUNICIPAL 2016;Pesos;416.334;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 4000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO;Pesos;414.715;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 4000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO;Pesos;414.715;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 4000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO;Pesos;414.715;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 4000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO;Pesos;414.715;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 4000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO;Pesos;414.715;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 4000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO;Pesos;414.715;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 4000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO;Pesos;414.715;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 4000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO;Pesos;414.715;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 4000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO;Pesos;414.715;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 4000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO;Pesos;414.715;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 4000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO;Pesos;414.715;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 4000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO;Pesos;414.715;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 4000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO;Pesos;414.715;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 4000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO;Pesos;414.715;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 4000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO;Pesos;414.715;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 4000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO;Pesos;414.715;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;SUELDO CAMPAÑA MUNICIPAL 2016;Pesos;412.950;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;SUELDO CAMPAÑA MUNICIPAL 2016;Pesos;412.950;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;SUELDO CAMPAÑA MUNICIPAL 2016;Pesos;411.150;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;SUELDO CAMPAÑA MUNICIPAL 2016;Pesos;411.150;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;SUELDO CAMPAÑA MUNICIPAL 2016;Pesos;411.150;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 DIPTICOS:6000 MT2 PVC:80 FACTURAS POR CESION DE DERECHO;Pesos;409.360;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 DIPTICOS:6000 MT2 PVC:80 FACTURAS POR CESION DE DERECHO;Pesos;409.360;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 DIPTICOS:6000 MT2 PVC:80 FACTURAS POR CESION DE DERECHO;Pesos;409.360;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 DIPTICOS:6000 MT2 PVC:80 FACTURAS POR CESION DE DERECHO;Pesos;409.360;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 DIPTICOS:6000 MT2 PVC:80 FACTURAS POR CESION DE DERECHO;Pesos;409.360;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 DIPTICOS:6000 MT2 PVC:80 FACTURAS POR CESION DE DERECHO;Pesos;409.360;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;SUELDO CAMPAÑA MUNICIPAL 2016;Pesos;408.650;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;SUELDO CAMPAÑA MUNICIPAL 2016;Pesos;408.650;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;SUELDO CAMPAÑA MUNICIPAL 2016;Pesos;407.800;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;SUELDO CAMPAÑA MUNICIPAL 2016;Pesos;407.300;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;SUELDO CAMPAÑA MUNICIPAL 2016;Pesos;407.300;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;SUELDO CAMPAÑA MUNICIPAL 2016;Pesos;403.265;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 3000 CALENDARIO CARTA: 4000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO;Pesos;399.245;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 3000 CALENDARIO CARTA: 4000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO;Pesos;399.245;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;PUBLICIDAD CAMPAÑA MUNICIPALES 2016 FACTURAS POR CESION DE DERECHO;Pesos;398.650;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;SUELDO CAMPAÑA MUNICIPAL 2016;Pesos;394.207;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;FRASES EN RADIO CAMPAÑA MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO;Pesos;392.700;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 8000 FACTURAS POR CESION DE DERECHO;Pesos;381.990;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 8000 FACTURAS POR CESION DE DERECHO;Pesos;381.990;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 8000 FACTURAS POR CESION DE DERECHO;Pesos;381.990;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 8000 FACTURAS POR CESION DE DERECHO;Pesos;381.990;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 8000 M2 PVC: 0 FACTURAS POR CESION DE DERECHO;Pesos;381.990;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 8000 M2 PVC: 0 FACTURAS POR CESION DE DERECHO;Pesos;381.990;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 8000 M2 PVC: 0 FACTURAS POR CESION DE DERECHO;Pesos;381.990;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 8000 M2 PVC: 0 FACTURAS POR CESION DE DERECHO;Pesos;381.990;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 8000 M2 PVC: 0 FACTURAS POR CESION DE DERECHO;Pesos;381.990;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 6000 M2 PVC: 40 FACTURAS POR CESION DE DERECHO;Pesos;379.015;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 2000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO;Pesos;377.230;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;PUBLICIDAD EN RADIO MUNICIPAL 2016;Pesos;372.377;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;TRABAJO TERRITORIAL CAMPAÑA MUNICIPAL 2016;Pesos;350.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 DIPTICOS:4000 MT2 PVC:80 FACTURAS POR CESION DE DERECHO;Pesos;347.480;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 DIPTICOS:4000 MT2 PVC:80 FACTURAS POR CESION DE DERECHO;Pesos;347.480;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 DIPTICOS:0 MT2 PVC:120 FACTURAS POR CESION DE DERECHO;Pesos;335.580;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 3000 CALENDARIO CARTA: 2000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO;Pesos;323.085;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 3000 CALENDARIO CARTA: 2000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO;Pesos;323.085;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 3000 CALENDARIO CARTA: 2000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO;Pesos;323.085;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 3000 CALENDARIO CARTA: 2000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO;Pesos;323.085;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 3000 CALENDARIO CARTA: 2000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO;Pesos;323.085;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 3000 CALENDARIO CARTA: 2000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO;Pesos;323.085;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 3000 CALENDARIO CARTA: 2000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO;Pesos;323.085;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 3000 CALENDARIO CARTA: 2000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO;Pesos;323.085;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 DIPTICOS:3000 MT2 PVC:80 FACTURAS POR CESION DE DERECHO;Pesos;316.540;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 DIPTICOS:3000 MT2 PVC:80 FACTURAS POR CESION DE DERECHO;Pesos;316.540;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 DIPTICOS:3000 MT2 PVC:80 FACTURAS POR CESION DE DERECHO;Pesos;316.540;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 DIPTICOS:3000 MT2 PVC:80 FACTURAS POR CESION DE DERECHO;Pesos;316.540;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 DIPTICOS:3000 MT2 PVC:80 FACTURAS POR CESION DE DERECHO;Pesos;316.540;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 2000 CALENDARIO CARTA: 2000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO;Pesos;315.350;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 2000 CALENDARIO CARTA: 2000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO;Pesos;315.350;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 CALENDARIO B: 2000 CALENDARIO CARTA: 2000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO;Pesos;315.350;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 DIPTICOS:10000 MT2 PVC:0 FACTURAS POR CESION DE DERECHO;Pesos;309.400;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 DIPTICOS:10000 MT2 PVC:0 FACTURAS POR CESION DE DERECHO;Pesos;309.400;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 DIPTICOS:10000 MT2 PVC:0 FACTURAS POR CESION DE DERECHO;Pesos;309.400;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 DIPTICOS:10000 MT2 PVC:0 FACTURAS POR CESION DE DERECHO;Pesos;309.400;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 DIPTICOS:10000 MT2 PVC:0 FACTURAS POR CESION DE DERECHO;Pesos;309.400;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 DIPTICOS:10000 MT2 PVC:0 FACTURAS POR CESION DE DERECHO;Pesos;309.400;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Concejal;CAMPAÑA MUNICIPALES 2016 DIPTICOS:10000 MT2 PVC:0 FACTURAS POR CESION DE DERECHO;Pesos;309.400;Pendiente de aprobación
