codigo_organismo,nombre_organismo,anio_informado,trimestre_informado,tipo_de_campania,item,unidad_monetaria,monto,estado
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,PUBLICIDAD CAMPA袮 MUNICIPALES 2016 FACTURAS POR CESION DE DERECHO,Pesos,737800,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 8000 M2 PVC: 120 FACTURAS POR CESION DE DERECHO,Pesos,717570,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 8000 M2 PVC: 120 FACTURAS POR CESION DE DERECHO,Pesos,717570,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 8000 M2 PVC: 120 FACTURAS POR CESION DE DERECHO,Pesos,717570,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 8000 M2 PVC: 120 FACTURAS POR CESION DE DERECHO,Pesos,717570,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Alcaldicia,PUBLICIDAD CAMPA袮 MUNICIPALES 2016,Pesos,100000000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 8000 M2 PVC: 120 FACTURAS POR CESION DE DERECHO,Pesos,717570,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,PUBLICIDAD CAMPA袮 MUNICIPALES 2016 FACTURAS POR CESION DE DERECHO,Pesos,690200,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 0 M2 PVC: 200 FACTURAS POR CESION DE DERECHO,Pesos,636650,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,SERVICIO DE TRANSPORTE CAMPA袮 MUNICIPAL 2016 FACTURA POR CESION DE DERECHO,Pesos,625000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 8000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO,Pesos,605710,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 8000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO,Pesos,605710,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 8000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO,Pesos,605710,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,FRASES EN RADIO CAMPA袮 MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO,Pesos,590240,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 DIPTICOS:18000 MT2 PVC:0 FACTURAS POR CESION DE DERECHO,Pesos,556920,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,PRESENTACION CRONIKA CAMPA袮 MUNICIPAL 2016 (6 DE 10),Pesos,555556,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,TRABAJO TERRITORIAL CAMPA袮 MUNICIPAL 2016,Pesos,550000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,FRASES EN RADIO CAMPA袮 MUNICIPAL 2016,Pesos,535500,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 6000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO,Pesos,529550,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,PUBLICIDAD CAMPA袮 MUNICIPALES 2016 FACTURAS POR CESION DE DERECHO,Pesos,517650,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 3000 CALENDARIO CARTA: 4000 M2 PVC: 120 FACTURAS POR CESION DE DERECHO,Pesos,511105,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,APORTE PPD MUNICIPALES 2016,Pesos,500000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,APORTE PPD MUNICIPALES 2016,Pesos,500000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,PUBLICIDAD CAMPA袮 MUNICIPALES 2016 FACTURAS POR CESION DE DERECHO,Pesos,499800,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 8000 M2 PVC: 40 FACTURAS POR CESION DE DERECHO,Pesos,493850,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 6000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO,Pesos,490875,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 2000 M2 PVC: 120 FACTURAS POR CESION DE DERECHO,Pesos,489090,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,SUELDO CAMPA袮 MUNICIPAL 2016,Pesos,487281,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 DIPTICOS:8000 MT2 PVC:80 FACTURAS POR CESION DE DERECHO,Pesos,471240,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 DIPTICOS:8000 MT2 PVC:80 FACTURAS POR CESION DE DERECHO,Pesos,471240,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 DIPTICOS:8000 MT2 PVC:80 FACTURAS POR CESION DE DERECHO,Pesos,471240,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 DIPTICOS:8000 MT2 PVC:80 FACTURAS POR CESION DE DERECHO,Pesos,471240,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,SUELDO CAMPA袮 MUNICIPAL 2016,Pesos,466667,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,SUELDO CAMPA袮 MUNICIPAL 2016,Pesos,466667,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 DIPTICOS:15000 MT2 PVC:0 FACTURAS POR CESION DE DERECHO,Pesos,464100,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 30000 CALENDARIO CARTA: 0 M2 PVC: 80 FACTURAS POR CESION DE DERECHO,Pesos,455770,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 8000 M2 PVC: 40 FACTURAS POR CESION DE DERECHO,Pesos,455175,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 8000 M2 PVC: 40 FACTURAS POR CESION DE DERECHO,Pesos,455175,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 8000 M2 PVC: 40 FACTURAS POR CESION DE DERECHO,Pesos,455175,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,TRABAJO TERRITORIAL CAMPA袮 MUNICIPAL 2016,Pesos,450000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,FRASES EN RADIO CAMPA袮 MUNICIPAL 2016,Pesos,450000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 DIPTICOS:0 MT2 PVC:150 FACTURAS POR CESION DE DERECHO,Pesos,419475,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,FRASES EN RADIO CAMPA袮 MUNICIPAL 2016,Pesos,416334,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 4000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO,Pesos,414715,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 4000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO,Pesos,414715,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 4000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO,Pesos,414715,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 4000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO,Pesos,414715,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 4000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO,Pesos,414715,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 4000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO,Pesos,414715,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 4000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO,Pesos,414715,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 4000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO,Pesos,414715,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 4000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO,Pesos,414715,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 4000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO,Pesos,414715,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 4000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO,Pesos,414715,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 4000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO,Pesos,414715,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 4000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO,Pesos,414715,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 4000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO,Pesos,414715,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 4000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO,Pesos,414715,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 4000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO,Pesos,414715,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,SUELDO CAMPA袮 MUNICIPAL 2016,Pesos,412950,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,SUELDO CAMPA袮 MUNICIPAL 2016,Pesos,412950,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,SUELDO CAMPA袮 MUNICIPAL 2016,Pesos,411150,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,SUELDO CAMPA袮 MUNICIPAL 2016,Pesos,411150,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,SUELDO CAMPA袮 MUNICIPAL 2016,Pesos,411150,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 DIPTICOS:6000 MT2 PVC:80 FACTURAS POR CESION DE DERECHO,Pesos,409360,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 DIPTICOS:6000 MT2 PVC:80 FACTURAS POR CESION DE DERECHO,Pesos,409360,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 DIPTICOS:6000 MT2 PVC:80 FACTURAS POR CESION DE DERECHO,Pesos,409360,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 DIPTICOS:6000 MT2 PVC:80 FACTURAS POR CESION DE DERECHO,Pesos,409360,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 DIPTICOS:6000 MT2 PVC:80 FACTURAS POR CESION DE DERECHO,Pesos,409360,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 DIPTICOS:6000 MT2 PVC:80 FACTURAS POR CESION DE DERECHO,Pesos,409360,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,SUELDO CAMPA袮 MUNICIPAL 2016,Pesos,408650,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,SUELDO CAMPA袮 MUNICIPAL 2016,Pesos,408650,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,SUELDO CAMPA袮 MUNICIPAL 2016,Pesos,407800,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,SUELDO CAMPA袮 MUNICIPAL 2016,Pesos,407300,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,SUELDO CAMPA袮 MUNICIPAL 2016,Pesos,407300,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,SUELDO CAMPA袮 MUNICIPAL 2016,Pesos,403265,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 3000 CALENDARIO CARTA: 4000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO,Pesos,399245,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 3000 CALENDARIO CARTA: 4000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO,Pesos,399245,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,PUBLICIDAD CAMPA袮 MUNICIPALES 2016 FACTURAS POR CESION DE DERECHO,Pesos,398650,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,SUELDO CAMPA袮 MUNICIPAL 2016,Pesos,394207,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,FRASES EN RADIO CAMPA袮 MUNICIPAL 2016 FACTURAS POR CESION DE DERECHO,Pesos,392700,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 8000 FACTURAS POR CESION DE DERECHO,Pesos,381990,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 8000 FACTURAS POR CESION DE DERECHO,Pesos,381990,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 8000 FACTURAS POR CESION DE DERECHO,Pesos,381990,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 8000 FACTURAS POR CESION DE DERECHO,Pesos,381990,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 8000 M2 PVC: 0 FACTURAS POR CESION DE DERECHO,Pesos,381990,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 8000 M2 PVC: 0 FACTURAS POR CESION DE DERECHO,Pesos,381990,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 8000 M2 PVC: 0 FACTURAS POR CESION DE DERECHO,Pesos,381990,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 8000 M2 PVC: 0 FACTURAS POR CESION DE DERECHO,Pesos,381990,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 8000 M2 PVC: 0 FACTURAS POR CESION DE DERECHO,Pesos,381990,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 5000 CALENDARIO CARTA: 6000 M2 PVC: 40 FACTURAS POR CESION DE DERECHO,Pesos,379015,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 10000 CALENDARIO CARTA: 2000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO,Pesos,377230,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,PUBLICIDAD EN RADIO MUNICIPAL 2016,Pesos,372377,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,TRABAJO TERRITORIAL CAMPA袮 MUNICIPAL 2016,Pesos,350000,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 DIPTICOS:4000 MT2 PVC:80 FACTURAS POR CESION DE DERECHO,Pesos,347480,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 DIPTICOS:4000 MT2 PVC:80 FACTURAS POR CESION DE DERECHO,Pesos,347480,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 DIPTICOS:0 MT2 PVC:120 FACTURAS POR CESION DE DERECHO,Pesos,335580,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 3000 CALENDARIO CARTA: 2000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO,Pesos,323085,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 3000 CALENDARIO CARTA: 2000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO,Pesos,323085,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 3000 CALENDARIO CARTA: 2000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO,Pesos,323085,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 3000 CALENDARIO CARTA: 2000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO,Pesos,323085,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 3000 CALENDARIO CARTA: 2000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO,Pesos,323085,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 3000 CALENDARIO CARTA: 2000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO,Pesos,323085,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 3000 CALENDARIO CARTA: 2000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO,Pesos,323085,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 3000 CALENDARIO CARTA: 2000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO,Pesos,323085,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 DIPTICOS:3000 MT2 PVC:80 FACTURAS POR CESION DE DERECHO,Pesos,316540,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 DIPTICOS:3000 MT2 PVC:80 FACTURAS POR CESION DE DERECHO,Pesos,316540,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 DIPTICOS:3000 MT2 PVC:80 FACTURAS POR CESION DE DERECHO,Pesos,316540,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 DIPTICOS:3000 MT2 PVC:80 FACTURAS POR CESION DE DERECHO,Pesos,316540,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 DIPTICOS:3000 MT2 PVC:80 FACTURAS POR CESION DE DERECHO,Pesos,316540,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 2000 CALENDARIO CARTA: 2000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO,Pesos,315350,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 2000 CALENDARIO CARTA: 2000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO,Pesos,315350,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 CALENDARIO B: 2000 CALENDARIO CARTA: 2000 M2 PVC: 80 FACTURAS POR CESION DE DERECHO,Pesos,315350,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 DIPTICOS:10000 MT2 PVC:0 FACTURAS POR CESION DE DERECHO,Pesos,309400,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 DIPTICOS:10000 MT2 PVC:0 FACTURAS POR CESION DE DERECHO,Pesos,309400,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 DIPTICOS:10000 MT2 PVC:0 FACTURAS POR CESION DE DERECHO,Pesos,309400,Pendiente de aprobaci贸n
PP019,Partido Por la Democracia (PPD),2016,Oct - Dic,Concejal,CAMPA袮 MUNICIPALES 2016 DIPTICOS:10000 MT2 PVC:0 FACTURAS POR CESION DE DERECHO,Pesos,309400,Pendiente de aprobaci贸n
